unix,flow
1595342539,0
1595342733,0
1595342840,0
1595343034,0
1595343141,0
1595343335,0
1595343442,0
1595343636,0
1595343743,0
1595343937,0
1595344044,0
1595344238,0
1595344345,0
1595344540,0
1595344646,0
1595344841,0
1595344947,0
1595345142,0
1595345248,0
1595345443,0
1595345549,0
1595345706,1344.5
1595345767,277
1595345942,795
1595346003,4
1595346098,551.5
1595346287,3057.5
1595346429,56
1595346509,231
1595346647,0
1595346841,0
1595346948,0
1595347142,0
1595347249,0
1595347443,0
1595347550,0
1595347744,1221
1595347805,21.5
1595348107,1900
1595348444,0
1595348745,0
1595349046,0
1595349347,0
1595349635,26
1595349949,0
1595350250,0
1595350551,0
1595350852,0
1595351153,0
1595351455,0
1595351756,0
1595352057,0
1595352358,0
1595352659,0
1595352960,0
1595353261,0
1595353562,0
1595353863,0
1595354164,0
1595354465,0
1595354766,0
1595355067,0
1595355368,0
1595355669,0
1595355970,0
1595356271,0
1595356573,0
1595356874,0
1595357175,0
1595357476,0
1595357777,0
1595358078,0
1595358379,0
1595358680,0
1595358981,0
1595359282,0
1595359583,0
1595359884,0
1595360185,0
1595360486,0
1595360787,0
1595361089,0
1595361390,0
1595361691,0
1595361992,263
1595362293,0
1595362594,0
1595362895,0
1595363196,0
1595363497,0
1595363798,0
1595364099,0
1595364307,2080.5
1595364412,0
1595364485,1317
1595364713,0
1595364839,0
1595365015,0
1595365140,0
1595365316,0
1595365441,0
1595365617,0
1595365742,0
1595365918,0
1595366043,0
1595366219,0
1595366344,0
1595366520,0
1595366645,0
1595366821,0
1595366946,0
1595367122,0
1595367247,0
1595367423,0
1595367548,0
1595367724,0
1595367849,0
1595368025,0
1595368150,0
1595368326,0
1595368451,0
1595368627,0
1595368752,0
1595368928,0
1595369053,0
1595369229,0
1595369354,0
1595369530,0
1595369655,0
1595369832,0
1595369957,0
1595370133,0
1595370258,0
1595370434,0
1595370559,0
1595370735,0
1595370860,0
1595371036,0
1595371161,0
1595371337,0
1595371462,0
1595371638,0
1595371763,0
1595371939,0
1595372064,0
1595372241,0
1595372365,0
1595372466,732
1595372527,732
1595372588,732
1595372649,732
1595372710,732
1595372771,672
1595372947,4
1595373248,0
1595373550,0
1595373851,0
1595374152,0
1595374453,0
1595374754,0
1595375055,0
1595375356,0
1595375657,0
1595375959,0
1595376260,0
1595376561,0
1595376862,0
1595377163,0
1595377464,0
1595377765,0
1595378066,0
1595378367,0
1595378704,0
1595379005,0
1595379307,0
1595379608,0
1595379909,2
1595380131,849.5
1595380207,181
1595380470,0
1595380771,0
1595381072,0
1595381372,0
1595381673,0
1595381974,0
1595382275,0
1595382576,0
1595382877,0
1595383178,0
1595383478,0
1595383778,0
1595384079,0
1595384379,0
1595384681,0
1595384982,0
1595385095,466
1595385283,0
1595385487,0
1595385730,0
1595386031,0
1595386332,0
1595386633,0
1595386934,0
1595387235,0
1595387536,0
1595387837,0
1595388138,0
1595388439,0
1595388740,0
1595389041,0
1595389342,0
1595389643,0
1595389945,0
1595390246,0
1595390547,0
1595390848,0
1595391149,0
1595391450,0
1595391751,0
1595392052,0
1595392353,0
1595392654,0
1595392955,0
1595393256,0
1595393557,0
1595393858,0
1595394160,0
1595394461,0
1595394762,0
1595395063,0
1595395370,0
1595395671,0
1595395972,0
1595396273,0
1595396574,0
1595396875,0
1595397176,0
1595397477,0
1595397778,0
1595398079,0
1595398380,0
1595398681,0
1595398982,0
1595399283,0
1595399584,0
1595399886,0
1595400187,0
1595400488,0
1595400789,0
1595401090,0
1595401391,0
1595401692,0
1595401993,0
1595402294,0
1595402595,0
1595402896,0
1595403197,0
1595403406,444
1595403646,0
1595403833,395
1595404034,0
1595404248,0
1595404453,0
1595404636,0
1595404851,0
1595405055,0
1595405238,398
1595405306,1965
1595405367,146
1595405435,3777
1595405496,1925.5
1595405597,3121
1595405658,1317
1595405754,2
1595405913,99
1595406056,84
1595406120,1660
1595406219,0
1595406329,77
1595406397,287
1595406512,52
1595406687,215
1595406814,0
1595406930,6
1595407005,694
1595407189,129.5
1595407279,1225
1595407341,2551
1595407402,351
1595407480,311
1595407568,430
1595407813,0
1595407891,94
1595408190,0
1595408491,0
1595408792,2
1595409093,0
1595409330,4
1595409619,0
1595409802,158.5
1595410111,13
1595410434,0
1595410735,0
1595410899,4
1595411131,0
1595411337,0
1595411491,2
1595411790,14
1595411851,732
1595411912,732
1595411973,732
1595412034,732
1595412095,732
1595412156,660
1595412283,0
1595412405,0
1595412584,0
1595412706,0
1595412884,4
1595413013,419
1595413149,12
1595413216,10
1595413486,0
1595413746,2
1595413890,2
1595414087,0
1595414250,9
1595414388,2
1595414689,0
1595414990,0
1595415231,428
1595415334,22
1595415570,4
1595415853,0
1595416050,2
1595416195,0
1595416351,0
1595416496,0
1595416652,0
1595416796,0
1595416953,0
1595417097,0
1595417254,0
1595417397,0
1595417555,0
1595417698,0
1595417856,0
1595417999,0
1595418157,0
1595418300,4
1595418563,0
1595418700,0
1595418902,0
1595419001,2
1595419169,15
1595419466,0
1595419767,0
1595420068,0
1595420206,4
1595420408,157
1595420550,112
1595420670,10
1595420739,6
1595420971,168
1595421032,732
1595421093,732
1595421154,732
1595421215,732
1595421276,732
1595421337,504
1595421434,488
1595421571,2
1595421641,10
1595421846,692.5
1595421942,489
1595422130,2
1595422214,2
1595422477,0
1595422562,732
1595422623,732
1595422684,732
1595422745,732
1595422806,772
1595422867,672
1595423069,1125
1595423130,1236
1595423406,0
1595423496,844
1595423719,0
1595424008,0
1595424309,0
1595424610,0
1595424911,0
1595425212,0
1595425513,0
1595425815,0
1595426117,0
1595426418,0
1595426719,0
1595427020,0
1595427321,0
1595427622,0
1595427923,0
1595428224,0
1595428525,0
1595428826,0
1595429127,0
1595429428,0
1595429729,0
1595430030,0
1595430332,0
1595430418,400
1595430563,28
1595430679,0
1595430923,0
1595431224,0
1595431525,0
1595431826,0
1595432126,0
1595432427,0
1595432727,0
1595433027,94
1595433088,2078.5
1595433353,0
1595433629,0
1595433930,0
1595434256,0
1595434557,0
1595434858,0
1595435060,282.5
1595435192,2
1595435493,0
1595435794,696
1595435855,8
1595436095,0
1595436363,66
1595436668,0
1595436969,0
1595437270,0
1595437571,0
1595437872,0
1595438173,0
1595438474,225
1595438542,18
1595438805,0
1595439076,0
1595439169,0
1595439407,0
1595439678,0
1595439771,0
1595440009,0
1595440281,0
1595440373,0
1595440611,0
1595440883,0
1595440975,0
1595441213,0
1595441485,0
1595441577,0
1595441815,0
1595442087,0
1595442179,0
1595442418,0
1595442689,0
1595442782,0
1595443020,0
1595443291,0
1595443384,0
1595443622,0
1595443893,0
1595443986,0
1595444224,0
1595444495,0
1595444588,0
1595444826,0
1595445098,0
1595445190,0
1595445428,0
1595445555,64
1595445729,0
1595445805,6
1595446030,0
1595446106,0
1595446302,2
1595446584,0
1595446885,0
1595447186,0
1595447284,180
1595447536,4
1595447807,0
1595448108,0
1595448409,0
1595448710,0
1595449011,0
1595449313,0
1595449614,0
1595449915,0
1595450216,0
1595450517,0
1595450818,0
1595451119,0
1595451420,0
1595451721,0
1595452022,0
1595452323,0
1595452583,2
1595452718,0
1595452926,0
1595453185,0
1595453320,0
1595453528,0
1595453787,0
1595453922,0
1595454130,0
1595454389,0
1595454524,0
1595454732,0
1595454992,0
1595455127,0
1595455335,0
1595455594,0
1595455730,0
1595455937,0
1595456196,0
1595456333,0
1595456539,0
1595456798,0
1595456935,0
1595457142,0
1595457401,0
1595457538,0
1595457744,0
1595458003,0
1595458140,0
1595458347,0
1595458605,0
1595458742,0
1595458949,0
1595459207,0
1595459344,0
1595459551,0
1595459809,0
1595459946,0
1595460153,0
1595460411,0
1595460548,0
1595460755,0
1595461014,0
1595461150,0
1595461358,0
1595461616,0
1595461753,0
1595461936,2
1595462101,30
1595462263,0
1595462465,1014
1595462563,0
1595462787,0
1595463008,0
1595463140,0
1595463390,0
1595463610,0
1595463742,0
1595463992,0
1595464212,0
1595464345,0
1595464594,0
1595464814,0
1595464947,0
1595465196,0
1595465416,0
1595465549,0
1595465798,0
1595466018,0
1595466151,0
1595466400,0
1595466620,0
1595466753,0
1595467002,0
1595467222,0
1595467355,0
1595467604,0
1595467824,0
1595467957,0
1595468207,0
1595468427,0
1595468559,0
1595468809,0
1595469029,0
1595469161,0
1595469411,0
1595469631,0
1595469764,0
1595470013,0
1595470233,0
1595470366,0
1595470615,0
1595470835,0
1595470968,0
1595471217,0
1595471437,0
1595471570,0
1595471819,0
1595472039,0
1595472172,0
1595472421,0
1595472640,0
1595472774,0
1595473023,0
1595473242,0
1595473376,0
1595473624,0
1595473845,0
1595473978,0
1595474226,0
1595474447,0
1595474581,0
1595474828,0
1595475049,0
1595475183,0
1595475430,0
1595475651,0
1595475785,0
1595476031,0
1595476253,0
1595476387,0
1595476633,0
1595476855,0
1595476988,0
1595477235,0
1595477457,0
1595477590,0
1595477836,0
1595478058,0
1595478192,0
1595478438,0
1595478660,0
1595478794,0
1595479040,0
1595479263,0
1595479396,0
1595479571,4
1595479696,0
1595479943,0
1595480174,0
1595480298,0
1595480545,0
1595480776,0
1595480900,0
1595481147,0
1595481378,0
1595481501,0
1595481749,0
1595481980,0
1595482103,0
1595482352,0
1595482582,0
1595482705,0
1595482954,0
1595483185,0
1595483307,0
1595483556,0
1595483787,0
1595483909,0
1595484158,0
1595484389,0
1595484511,0
1595484760,0
1595484991,0
1595485113,0
1595485362,0
1595485593,0
1595485715,0
1595485964,0
1595486195,0
1595486317,0
1595486566,0
1595486797,0
1595486919,0
1595487169,0
1595487399,0
1595487521,492
1595487822,0
1595488123,0
1595488223,512
1595488288,622.199988365173
1595488349,626.199988365173
1595488410,626.199988365173
1595488471,622.199988365173
1595488532,622.199988365173
1595488593,622.199988365173
1595488654,622.199988365173
1595488715,753.699988365173
1595488776,9072.69998836517
1595488836,3459.99998855591
1595488897,622.199988365173
1595488958,1066.19998836517
1595489018,1331.99998855591
1595489078,1331.99998855591
1595489138,1331.99998855591
1595489198,2874.99998855591
1595489258,1331.99998855591
1595489318,899.999988555908
1595489379,622.199988365173
1595489440,622.199988365173
1595489501,622.199988365173
1595489562,622.199988365173
1595489623,622.199988365173
1595489684,631.199988365173
1595489745,622.199988365173
1595489806,622.199988365173
1595489867,622.199988365173
1595489928,622.199988365173
1595489989,1560.69998836517
1595490050,397.79999256134
1595490180,0
1595490349,0
1595490481,6070
1595490558,4697
1595490627,3386.5
1595490723,1184
1595490863,0
1595491030,0
1595491164,0
1595491331,0
1595491465,0
1595491632,0
1595491766,0
1595491864,18
1595492037,0
1595492122,10704
1595492233,2305
1595492300,20
1595492378,1219
1595492463,1007
1595492609,94
1595492669,14
1595492770,2
1595492873,159
1595492995,20
1595493098,0
1595493272,0
1595493399,0
1595493573,0
1595493700,312
1595493783,671
1595493866,8072.5
1595494002,1692
1595494175,544
1595494315,2
1595494476,4588
1595494537,5439.5
1595494629,1483
1595494764,3996
1595494825,4025
1595494886,1974
1595494947,457.5
1595495076,2692
1595495137,100
1595495228,6428
1595495301,4992
1595495367,3722.5
1595495443,0
1595495680,0
1595495859,0
1595496020,0
1595496282,0
1595496461,0
1595496622,0
1595496884,0
1595497063,0
1595497224,0
1595497486,0
1595497665,0
1595497827,0
1595498089,0
1595498267,0
1595498430,0
1595498691,0
1595498869,0
1595499033,0
1595499170,2
1595499351,0
1595499594,0
1595499699,0
1595499895,0
1595500000,0
1595500196,0
1595500301,2
1595500497,0
1595500638,0
1595500857,0
1595500977,0
1595501158,0
1595501278,0
1595501459,0
1595501579,0
1595501760,0
1595501880,0
1595502061,0
1595502181,0
1595502362,0
1595502482,0
1595502663,716
1595502783,0
1595502944,582
1595503047,0
1595503154,6
1595503271,6
1595503368,294
1595503573,0
1595503686,309
1595503747,76
1595503848,191
1595503987,2
1595504251,0
1595504552,808
1595504853,0
1595505004,2678
1595505175,969
1595505331,0
1595505493,0
1595505632,0
1595505794,0
1595505933,0
1595506095,0
1595506234,0
1595506390,744
1595506535,0
1595506738,0
1595506836,0
1595507039,0
1595507137,0
1595507340,0
1595507438,0
1595507641,0
1595507739,0
1595507942,0
1595508041,0
1595508243,0
1595508342,0
1595508544,0
1595508643,0
1595508845,3527.5
1595508944,0
1595509146,0
1595509245,0
1595509447,0
1595509546,0
1595509748,0
1595509847,0
1595510049,0
1595510148,0
1595510256,191.5
1595510427,0
1595510580,0
1595510729,0
1595510881,0
1595510980,468
1595511303,0
1595511613,0
1595511914,0
1595512215,0
1595512516,0
1595512817,0
1595513118,0
1595513419,0
1595513720,0
1595513809,391
1595514040,0
1595514249,3008.5
1595514341,0
1595514600,385.5
1595514901,0
1595515202,0
1595515503,0
1595515804,0
1595515873,497
1595516106,0
1595516381,0
1595516682,0
1595516983,0
1595517284,0
1595517585,0
1595517886,0
1595518187,0
1595518488,0
1595518789,0
1595519090,0
1595519283,4
1595519417,0
1595519693,0
1595519994,0
1595520295,0
1595520596,0
1595520736,732
1595520797,732
1595520858,732
1595520919,732
1595520980,732
1595521041,672
1595521198,0
1595521499,0
1595521800,0
1595522101,0
1595522402,0
1595522703,0
1595523004,0
1595523305,0
1595523607,0
1595523908,0
1595524209,0
1595524510,0
1595524811,0
1595525112,0
1595525413,0
1595525714,0
1595526015,4
1595526316,0
1595526617,0
1595526918,0
1595527219,0
1595527520,0
1595527821,0
1595528123,0
1595528424,0
1595528725,524
1595528837,2130
1595528951,2838
1595529049,826
1595529301,153
1595529602,0
1595529903,0
1595530204,0
1595530505,0
1595530806,0
1595531107,0
1595531408,0
1595531709,0
1595531838,864
1595532036,0
1595532311,0
1595532491,0
1595532638,0
1595532914,0
1595533093,0
1595533240,0
1595533516,0
1595533695,0
1595533843,0
1595534118,0
1595534297,0
1595534445,0
1595534720,0
1595534899,0
1595535047,0
1595535322,0
1595535502,0
1595535649,0
1595535924,0
1595536104,0
1595536251,0
1595536526,0
1595536706,0
1595536853,0
1595537128,0
1595537308,0
1595537455,0
1595537731,0
1595537910,0
1595538057,0
1595538333,0
1595538512,0
1595538660,0
1595538935,0
1595539115,0
1595539262,0
1595539537,0
1595539695,408
1595539864,0
1595540072,172
1595540165,0
1595540440,0
1595540684,0
1595540807,0
1595541020,9
1595541321,0
1595541622,0
1595541799,2
1595541971,6
1595542272,0
1595542573,0
1595542849,9
1595543072,0
1595543175,0
1595543451,0
1595543675,0
1595543778,0
1595544053,2
1595544201,0
1595544380,0
1595544619,11
1595544721,0
1595544956,0
1595545221,0
1595545323,0
1595545558,2
1595545700,0
1595545885,0
1595546160,0
1595546302,2
1595546487,0
1595546762,0
1595546961,0
1595547089,0
1595547365,0
1595547563,0
1595547690,0
1595547967,2
1595548100,0
1595548293,0
1595548569,0
1595548702,0
1595548895,0
1595549171,0
1595549304,0
1595549479,2
1595549780,0
1595550081,0
1595550382,0
1595550683,0
1595550984,0
1595551098,4
1595551303,0
1595551579,2
1595551699,0
1595551906,0
1595552182,0
1595552301,0
1595552508,0
1595552784,0
1595552904,0
1595553109,0
1595553386,0
1595553506,0
1595553711,0
1595553988,0
1595554108,0
1595554289,1817
1595554350,732
1595554411,732
1595554472,732
1595554533,732
1595554594,732
1595554655,336
1595554882,570
1595555215,0
1595555516,0
1595555817,0
1595556118,0
1595556419,0
1595556720,0
1595557021,0
1595557322,0
1595557625,0
1595557926,0
1595558227,0
1595558528,0
1595558829,0
1595559130,0
1595559431,0
1595559732,0
1595560034,0
1595560335,0
1595560636,0
1595560937,0
1595561238,0
1595561539,0
1595561840,0
1595562141,0
1595562442,0
1595562743,0
1595563044,0
1595563345,0
1595563646,0
1595563947,0
1595564248,0
1595564549,0
1595564850,0
1595565152,0
1595565453,0
1595565754,0
1595566055,0
1595566356,0
1595566657,0
1595566958,0
1595567259,0
1595567560,0
1595567861,0
1595568162,0
1595568463,0
1595568764,0
1595569065,0
1595569366,0
1595569667,0
1595569968,0
1595570270,0
1595570571,0
1595570872,0
1595571173,0
1595571401,14
1595571474,0
1595571775,0
1595572076,0
1595572377,0
1595572678,0
1595572979,0
1595573280,0
1595573581,0
1595573882,0
1595574183,0
1595574484,0
1595574785,0
1595575086,0
1595575388,323.5
1595575488,496
1595575583,3791
1595575644,1181
1595575763,530.5
1595575990,865
1595576107,0
1595576320,659
1595576381,303
1595576512,2528
1595576573,732
1595576633,2785.5
1595576693,919
1595576754,732
1595576815,873
1595576876,4
1595577158,0
1595577459,528
1595577520,732
1595577581,732
1595577642,732
1595577703,732
1595577764,732
1595577825,144
1595578061,0
1595578362,0
1595578663,0
1595578964,0
1595579265,0
1595579566,0
1595579867,0
1595580168,0
1595580470,0
1595580720,125.5
1595580924,0
1595581072,0
1595581328,0
1595581526,0
1595581674,0
1595581930,0
1595582128,0
1595582276,87.5
1595582376,620
1595582614,0
1595582730,0
1595582915,0
1595583031,0
1595583216,0
1595583332,0
1595583517,0
1595583633,0
1595583818,0
1595583934,0
1595584119,0
1595584236,0
1595584420,0
1595584537,0
1595584721,0
1595584838,0
1595585022,0
1595585110,192
1595585417,0
1595585718,0
1595586019,0
1595586320,0
1595586621,0
1595586922,0
1595587223,0
1595587524,0
1595587615,316
1595587730,58.5
1595587848,0
1595588033,0
1595588149,0
1595588334,0
1595588450,0
1595588635,0
1595588751,0
1595588937,0
1595589053,0
1595589238,0
1595589354,0
1595589539,0
1595589655,0
1595589840,0
1595589956,0
1595590141,0
1595590257,0
1595590442,0
1595590558,0
1595590743,0
1595590859,0
1595591044,0
1595591160,0
1595591345,0
1595591461,0
1595591646,0
1595591762,0
1595591947,0
1595592063,0
1595592248,0
1595592364,0
1595592549,0
1595592665,0
1595592850,0
1595592966,0
1595593151,0
1595593267,0
1595593452,0
1595593568,0
1595593709,413.5
1595593848,49.5
1595594054,0
1595594170,0
1595594355,0
1595594472,0
1595594655,0
1595594773,0
1595594956,0
1595595074,0
1595595257,0
1595595375,0
1595595558,0
1595595676,0
1595595859,0
1595595977,0
1595596161,0
1595596278,0
1595596461,0
1595596580,0
1595596762,0
1595596881,0
1595597063,0
1595597182,0
1595597364,0
1595597483,0
1595597665,0
1595597784,0
1595597966,0
1595598085,0
1595598267,0
1595598386,0
1595598568,0
1595598687,0
1595598869,0
1595598988,0
1595599170,0
1595599289,0
1595599471,24
1595599772,0
1595600073,0
1595600374,0
1595600675,0
1595600951,2
1595601077,0
1595601278,0
1595601492,4
1595601632,0
1595601880,0
1595602094,0
1595602234,0
1595602451,2
1595602582,0
1595602783,0
1595602883,2
1595603137,2
1595603411,2
1595603651,521
1595603734,4
1595603998,48
1595604288,0
1595604465,229.5
1595604637,0
1595604818,730
1595604938,215.5
1595605418,1443
1595605522,0
1595605685,2142
1595605823,0
1595605927,101
1595606050,9
1595606124,0
1595606351,0
1595606425,0
1595606554,897.5
1595606725,0
1595606943,0
1595607027,0
1595607244,0
1595607328,0
1595607489,184
1595607629,0
1595607846,0
1595607930,0
1595608147,2
1595608231,119
1595608530,0
1595608832,0
1595609133,0
1595609434,0
1595609734,0
1595610034,0
1595610335,0
1595610636,0
1595610937,0
1595611238,0
1595611539,0
1595611840,0
1595612141,0
1595612442,0
1595612743,0
1595613044,0
1595613345,0
1595613646,0
1595613947,0
1595614249,0
1595614550,0
1595614786,2
1595614853,0
1595615152,2
1595615455,0
1595615756,0
1595616057,0
1595616358,0
1595616659,0
1595616960,0
1595617261,0
1595617562,2
1595617863,0
1595618164,0
1595618466,0
1595618767,0
1595619068,0
1595619369,0
1595619670,0
1595619971,0
1595620272,0
1595620573,0
1595620874,0
1595621175,0
1595621476,0
1595621777,0
1595622078,0
1595622379,0
1595622680,0
1595622981,0
1595623283,0
1595623584,0
1595623885,0
1595624186,0
1595624487,0
1595624788,0
1595625089,0
1595625390,0
1595625691,0
1595625992,0
1595626293,0
1595626594,0
1595626895,0
1595627196,0
1595627497,0
1595627798,0
1595628099,0
1595628401,0
1595628702,0
1595629003,0
1595629304,0
1595629565,521
1595629807,1484
1595629906,0
1595630205,0
1595630506,0
1595630806,2
1595631108,0
1595631409,0
1595631710,0
1595632011,0
1595632312,0
1595632613,0
1595632915,0
1595633216,2
1595633517,0
1595633818,0
1595634119,2
1595634420,0
1595634721,0
1595635022,0
1595635323,0
1595635624,0
1595635925,0
1595636226,0
1595636528,2
1595636807,4
1595637130,0
1595637431,0
1595637732,0
1595638033,0
1595638335,0
1595638637,18
1595638938,0
1595639239,2
1595639541,0
1595639842,0
1595640143,0
1595640444,0
1595640745,0
1595641047,0
1595641348,0
1595641649,0
1595641806,22
1595641950,0
1595642116,2
1595642251,0
1595642417,0
1595642552,0
1595642718,0
1595642853,0
1595643019,0
1595643154,0
1595643321,2
1595643455,0
1595643649,0
1595643725,469
1595643923,2
1595644057,0
1595644224,0
1595644359,0
1595644525,0
1595644660,0
1595644826,0
1595644961,0
1595645127,0
1595645262,0
1595645428,0
1595645563,0
1595645729,0
1595645864,0
1595646030,0
1595646165,0
1595646288,2
1595646466,2
1595646766,0
1595647067,0
1595647368,0
1595647669,0
1595647970,0
1595648271,0
1595648439,2
1595648572,18
1595648869,4
1595649049,2
1595649176,0
1595649350,0
1595649476,0
1595649651,0
1595649777,0
1595649952,0
1595650078,0
1595650252,0
1595650378,2
1595650669,0
1595650970,0
1595651270,0
1595651572,0
1595651873,0
1595652050,9
1595652185,0
1595652351,0
1595652486,0
1595652651,0
1595652787,0
1595652951,0
1595653089,0
1595653252,0
1595653389,0
1595653553,0
1595653690,0
1595653854,0
1595653991,0
1595654156,0
1595654292,0
1595654457,0
1595654593,0
1595654758,0
1595654894,0
1595655059,4
1595655194,0
1595655410,0
1595655495,0
1595655710,0
1595655796,0
1595656011,0
1595656097,0
1595656312,0
1595656398,0
1595656613,0
1595656700,0
1595656914,0
1595657001,0
1595657215,0
1595657302,0
1595657516,0
1595657603,0
1595657817,0
1595657904,0
1595658069,2
1595658205,0
1595658370,0
1595658506,0
1595658671,0
1595658807,0
1595658972,0
1595659108,0
1595659274,0
1595659409,0
1595659575,0
1595659710,0
1595659876,0
1595660011,0
1595660177,0
1595660312,0
1595660478,0
1595660613,0
1595660779,0
1595660914,0
1595661080,0
1595661175,555
1595661511,0
1595661682,2
1595661818,0
1595661935,324.5
1595662118,4
1595662419,0
1595662720,0
1595663021,0
1595663101,516
1595663188,3868
1595663249,1420
1595663310,386
1595663384,732
1595663445,732
1595663506,732
1595663566,720
1595663627,732
1595663688,684
1595663924,0
1595664225,0
1595664526,0
1595664827,0
1595665128,0
1595665197,732
1595665258,732
1595665319,732
1595665380,732
1595665441,732
1595665502,672
1595665730,0
1595666032,189
1595666164,600.5
1595666334,0
1595666492,0
1595666635,0
1595666793,0
1595666936,0
1595667094,0
1595667233,893.5
1595667294,995
1595667538,0
1595667696,0
1595667842,0
1595667997,0
1595668143,0
1595668298,0
1595668445,0
1595668599,0
1595668746,0
1595668900,0
1595669043,2
1595669270,0
1595669348,0
1595669572,0
1595669649,0
1595669873,0
1595669950,0
1595670140,123
1595670251,0
1595670449,0
1595670552,0
1595670750,0
1595670853,0
1595671051,0
1595671154,0
1595671352,0
1595671455,0
1595671653,0
1595671756,0
1595671955,0
1595672057,0
1595672256,0
1595672358,0
1595672537,153
1595672659,0
1595672858,140
1595672957,2
1595673095,10
1595673261,0
1595673446,0
1595673563,0
1595673747,0
1595673864,0
1595674048,0
1595674165,0
1595674349,0
1595674466,0
1595674650,0
1595674767,0
1595674952,440
1595675013,536
1595675094,1968
1595675155,638
1595675329,0
1595675554,0
1595675667,0
1595675762,436
1595675931,0
1595676156,0
1595676269,0
1595676457,0
1595676570,0
1595676758,0
1595676871,0
1595677059,0
1595677172,0
1595677360,0
1595677473,0
1595677661,0
1595677774,0
1595677962,0
1595678076,0
1595678210,10
1595678377,0
1595678560,968.5
1595678654,889.5
1595678715,585
1595678780,4
1595678979,0
1595679078,64
1595679214,1577.5
1595679387,0
1595679543,0
1595679838,0
1595679925,346
1595680037,424.5
1595680183,0
1595680258,424
1595680330,59
1595680484,0
1595680617,1188
1595680785,229.5
1595680872,1487.5
1595681014,722
1595681075,734
1595681136,732
1595681197,732
1595681258,734
1595681319,684
1595681490,0
1595681689,0
1595681796,0
1595681990,0
1595682097,0
1595682291,0
1595682398,0
1595682592,0
1595682699,0
1595682893,0
1595683000,0
1595683194,0
1595683302,0
1595683496,0
1595683603,0
1595683797,0
1595683905,1007.5
1595683966,514
1595684167,6
1595684399,0
1595684495,0
1595684700,0
1595684796,144
1595684875,6
1595685097,0
1595685214,37
1595685302,2
1595685515,0
1595685603,0
1595685816,0
1595685904,0
1595686117,0
1595686205,0
1595686418,0
1595686506,0
1595686719,0
1595686808,0
1595687020,0
1595687109,0
1595687321,0
1595687410,0
1595687622,0
1595687711,0
1595687923,0
1595688013,0
1595688224,0
1595688314,0
1595688525,0
1595688615,0
1595688826,0
1595688916,164
1595689128,0
1595689275,0
1595689518,0
1595689730,0
1595689877,0
1595690120,0
1595690332,0
1595690479,120
1595690633,251.5
1595690725,87.5
1595690934,0
1595691057,0
1595691235,0
1595691358,0
1595691536,0
1595691659,0
1595691926,0
1595692138,0
1595692261,0
1595692439,0
1595692562,0
1595692740,0
1595692863,0
1595693041,0
1595693165,0
1595693343,0
1595693466,0
1595693644,0
1595693767,0
1595693946,0
1595694068,0
1595694247,0
1595694369,0
1595694548,0
1595694670,0
1595694849,0
1595694971,0
1595695150,0
1595695272,0
1595695451,0
1595695573,0
1595695839,0
1595696053,0
1595696175,0
1595696291,254
1595696441,192
1595696502,732
1595696563,732
1595696624,732
1595696685,732
1595696746,732
1595696807,480
1595696956,0
1595697030,1233
1595697343,0
1595697645,0
1595697904,722
1595697965,732
1595698026,732
1595698087,732
1595698148,732
1595698209,684
1595698548,0
1595698849,0
1595699150,0
1595699451,0
1595699752,0
1595700053,0
1595700354,0
1595700655,0
1595700956,0
1595701257,0
1595701558,0
1595701859,0
1595702160,0
1595702461,0
1595702763,0
1595703064,0
1595703365,0
1595703666,0
1595703967,0
1595704268,0
1595704569,0
1595704870,0
1595705171,0
1595705472,0
1595705773,0
1595706074,0
1595706375,0
1595706676,0
1595706977,0
1595707278,0
1595707490,430.5
1595707588,0
1595707781,320
1595707889,0
1595708089,8
1595708255,42
1595708483,0
1595708556,0
1595708784,0
1595708858,0
1595709085,0
1595709159,0
1595709338,3055
1595709460,2
1595709687,0
1595709902,0
1595710023,0
1595710289,0
1595710504,0
1595710625,0
1595710891,0
1595711106,0
1595711227,0
1595711493,0
1595711708,0
1595711830,0
1595712095,0
1595712310,0
1595712432,0
1595712698,0
1595712913,0
1595713034,0
1595713300,0
1595713515,0
1595713636,0
1595713902,0
1595714117,0
1595714238,0
1595714504,0
1595714719,0
1595714840,0
1595715106,0
1595715321,0
1595715442,0
1595715708,0
1595715923,0
1595716044,0
1595716310,0
1595716525,0
1595716647,0
1595716912,0
1595717127,0
1595717249,0
1595717514,0
1595717730,0
1595717851,0
1595718117,0
1595718332,0
1595718453,0
1595718719,0
1595718934,0
1595719055,0
1595719321,0
1595719536,0
1595719657,0
1595719923,0
1595720138,0
1595720259,535
1595720320,6
1595720525,0
1595720616,1394.5
1595720700,172.5
1595721011,0
1595721222,11
1595721342,0
1595721523,0
1595721642,2
1595721914,4
1595722215,0
1595722516,0
1595722633,11
1595722848,6
1595723082,2
1595723235,0
1595723419,11
1595723683,0
1595723837,9
1595724052,0
1595724163,0
1595724353,0
1595724464,0
1595724654,0
1595724765,0
1595724955,0
1595725062,11
1595725256,0
1595725363,0
1595725542,11
1595725828,0
1595726129,0
1595726430,0
1595726682,18
1595726848,0
1595727032,0
1595727162,4
1595727363,0
1595727462,18
1595727642,2
1595727935,0
1595728236,0
1595728421,2
1595728568,0
1595728723,2
1595728869,0
1595729083,0
1595729256,0
1595729440,0
1595729685,0
1595729796,9
1595729924,2
1595730073,0
